,text,label
174, i liked this film because there was a lot of different things in it. i liked it when the old lady went walking on the beach with the dog. I also liked when the girl went to the hospital with the cat because i love cats. Another thing i liked was that the girl got to see the baby. i think this film was good because it was not very long,1
175," My dad worked on the set of this film and so we got to see meets like this a lot and it was amazing. My Dad got my Mum a part in the film, but she didn't get it. We waited around all day just to see my Mum on the set and to make sure she was still okay. <br /><br />I was really disappointed",1
176," I first saw the film on VHS in the late nineties and was captivated, despite the fact that I had never seen any of the original Star Wars films, and it was the first time I'd witnessed what was in effect the birth of a whole academic industry devoted to the study of a particular filmic genre. I loved it from the get go, but I",1
177, I thought that this movie was very good because some really funny parts in the film like when the women is looking in the mirror and the fish is coming out of her mouth.I would recomend this movie to kids around the age of 10 to 14 because some parts in the film are funny but others are pretty gross.<br /><br />The actors keep you int,1
178," Well, my Dad drove Lee Evans back and forth the hotels so i got to see some being made. Its a brilliant film! Bob Pugh walked past a shed with a lawnmower and he accidentally let go and it went into a fence and he fell over.<br /><br />Lee Evans was also funny as he seen me and said are you cold I said",1
179," I don't know what has happened to all the good, clean comedies. I remember when I could sit and watch movies like Daddy Day Care, The Pacifier, Ace Ventura, and so many more and think nothing of it. They were just silly and fun. Now, nothing is funny. <br /><br />This probably is not the case with the newer",1
180," This exploration of a unique decade in US cinema begins with the fall of one ailing, out-of-touch empire and culminates with the unstoppable rise of another, equally associated with escapism and box office receipts. Meet the new boss, same as the old boss. Or, as Peter Fonda observed in Easy Rider, ""We blew it."" In between,",1
181," This exploration of a unique decade in US cinema begins with the fall of one ailing, out-of-touch empire and culminates with the unstoppable rise of another, equally associated with escapism and box office receipts. Meet the new boss, same as the old boss. Or, as Peter Fonda observed in Easy Rider, ""We blew it."" In between,",1
182," This exploration of a unique decade in US cinema begins with the fall of one ailing, out-of-touch empire and culminates with the unstoppable rise of another, equally associated with escapism and box office receipts. Meet the new boss, same as the old boss. Or, as Peter Fonda observed in Easy Rider, ""We blew it."" In between,",1
183," This exploration of a unique decade in US cinema begins with the fall of one ailing, out-of-touch empire and culminates with the unstoppable rise of another, equally associated with escapism and box office receipts. Meet the new boss, same as the old boss. Or, as Peter Fonda observed in Easy Rider, ""We blew it."" In between,",1
184," I agree with the other reviewers. The movie was well written and acted. I was a bit disappointed with the way they left the end open for a possible sequel, but I guess it is a good way to keep people interested in a sequel. I liked the way they took all of the characters from the books and turned them into movie charactors. If you were a huge",1
185," Very entertaining film, although maybe a little too long!!! Has a great story and the cast is really great. Although I don't like Gael Garcia Bernal, he is an exception here! ",1
186," This exploration of a unique decade in US cinema begins with the fall of one ailing, out-of-touch empire and culminates with the unstoppable rise of another, equally associated with escapism and box office receipts. Meet the new boss, same as the old boss. Or, as Peter Fonda observed in Easy Rider, ""We blew it."" In between,",1
187," This exploration of a unique decade in US cinema begins with the fall of one ailing, out-of-touch empire and culminates with the unstoppable rise of another, equally associated with escapism and box office receipts. Meet the new boss, same as the old boss. Or, as Peter Fonda observed in Easy Rider, ""We blew it."" In between,",1
188," This exploration of a unique decade in US cinema begins with the fall of one ailing, out-of-touch empire and culminates with the unstoppable rise of another, equally associated with escapism and box office receipts. Meet the new boss, same as the old boss. Or, as Peter Fonda observed in Easy Rider, ""We blew it."" In between,",1
189," This is a very good movie, one of the best I've seen in a while. The only reason I didn't give it a 10 is because it is not always easy to watch, but not for the reasons you might think.<br /><br />This film is not about glitz and glamour, nor is it about Hollywood itself. It is about what happens",1
190," This exploration of a unique decade in US cinema begins with the fall of one ailing, out-of-touch empire and culminates with the unstoppable rise of another, equally associated with escapism and box office receipts. Meet the new boss, same as the old boss. Or, as Peter Fonda observed in Easy Rider, ""We blew it."" In between,",1
191," Several years after the sudden death of her eccentric mother, a young woman (Tilda Swinton) returns to her childhood home to sort out her mother's belongings. As she digs through her mother's possessions, she comes to realize that her mother was involved in some sinister and supernatural practices. <br><br /><br />",1
192," This exploration of a unique decade in US cinema begins with the fall of one ailing, out-of-touch empire and culminates with the unstoppable rise of another, equally associated with escapism and box office receipts. Meet the new boss, same as the old boss. Or, as Peter Fonda observed in Easy Rider, ""We blew it."" In between,",1
193," This exploration of a unique decade in US cinema begins with the fall of one ailing, out-of-touch empire and culminates with the unstoppable rise of another, equally associated with escapism and box office receipts. Meet the new boss, same as the old boss. Or, as Peter Fonda observed in Easy Rider, ""We blew it."" In between,",1
194," This exploration of a unique decade in US cinema begins with the fall of one ailing, out-of-touch empire and culminates with the unstoppable rise of another, equally associated with escapism and box office receipts. Meet the new boss, same as the old boss. Or, as Peter Fonda observed in Easy Rider, ""We blew it."" In between,",1
195," This exploration of a unique decade in US cinema begins with the fall of one ailing, out-of-touch empire and culminates with the unstoppable rise of another, equally associated with escapism and box office receipts. Meet the new boss, same as the old boss. Or, as Peter Fonda observed in Easy Rider, ""We blew it."" In between,",1
196," Fred Walton's ""The Boogeyman"" is a work of beauty. A solid character study from Walton and an equally strong performance by Nick Mancuso make this a must see for anyone who enjoys fine cinema. The quality of work and the care with which this movie was made are evident all the way through. There are no cheap scares, no easy answers, and",1
197," This movie is great. If you want to watch a movie that makes you think and you like the movie Holes then you will love this movie. I LOVED it. This movie is filled with action, and a great story. It has a perfect amount of comedy for any kids to understand and love. I loved this movie and I hope you will too! <",1
198," A film for the eyes...and ears! The cinematography and camera work is magnificent! And the music composition is perfect for the theme and mood of the film. The story is an interesting one, and it is well told. Great acting by the entire cast. It is not a Hollywood movie - rather a film from Europe, but a good film regardless. A film for",1
199," What is it about this film that keeps me returning to it time and again. I'm not a big fan of ""Nunsploitation"" but for some reason the film got to me. I was impressed with the performances of both Maria Rohm and Carla Delanda. Both women give excellent performances and if you watch the film you will find yourself supporting them from",1
200," THE STRAIGHT STORY was directed and produced by David Lynch, and is based on a true story. It is a simple story, but in a way a powerful one. The film never seems to search for material or story to fill screen time, but it simply stays with the unfolding of the story. One can sense that every actor in the film is doing his or her",1
201," This is a simple, yet effective and entertaining story about a man doing what he must do to survive. The good elements of the movie are the setting (New Zealand) and the cinematography (the beautiful scenery)...even though the picture quality is a bit grainy. However, the director failed to take advantage of the natural surroundings of New Zealand. This is not a bad",1
202," I am not a fan of Sean Penn. I have not liked any of the films he has been in. So in spite of the fact that I was sure I would hate this film (I can't stand his acting), I rented it because I am a big fan of the late River Phoenix (I loved him in Lucas) and I wanted to see how he acted in",1
203," Okay, on a Friday night, we watched this movie, and were pleasantly surprised. It was funny and had a good plot. We laughed out loud quite a few times and enjoyed ourselves. This is the kind of movie that makes you want to watch it again. It's not completely serious, and it's funny. It's good. ",1
204," This film has great acting, good directing, sound editing, and artistry. The script, though, has some problems. The Russian title is ""Pokhozhdeniye v Tumannyi Mir"" which means ""Journey to the Dark World"", and that's the way the film is structured, with the action in 1939, then a jump to",1
205," This is a much better film than I would ever have guessed, with a storyline that doesn't sprawl out too badly, despite being clearly structured for TV movie production. It's somewhat a predictable piece, but the characters and situations are pretty good. One might be temped to say that The Fuzzy Pink Nightgown is a modern cross-dressing comedy,",1
206," Four young college students take a train trip to the beach and encounter a few problems along the way. One couple is having marriage problems; the other is made up of a jealous lover and a beautiful blonde who holds the key to the relationship between the other couple. This independent movie has many good elements going for it. There are several twists and turns that keep the viewer interested,",1
207," A strange, many-layered film with several themes and many characters, the darkness of this film is leavened with humor and some light. It includes a Jewish concentration camp survivor, a convict, a young Irish girl, a policeman, and several other people, all of whom are connected by the recent death of a man. His death may have been a suicide or",1
208," This movie was good, but it is not for everyone. It has a lot of nudity and sex in it. The movie starts off a little slow with a lot of repetition. But if you can get through the first 30 minutes it gets better. I recommend watching it. ",1
209, It's not often the cast for a movie is so well chosen that the viewer feels he's in the presence of these people. But that's the case with this movie about a troubled couple desperately seeking a surrogate mother for their first child. The doctor who has agreed to rent himself out as a sperm donor is a little too successful for his own good. The highly intelligent sperm,1
210," A group of uniformed police officers are called to investigate the murder of a woman in a house. The victim has been shot by her husband. The investigation, alongside the man's revelation that he believed his wife was having an affair, leads to a search of the premises. One by one, the officers enter the apartment, with each one seeing different things within the apartment,",1
211," I didn't think that I would like this movie, but it blew me away. I thought it was a-mazing. I don't know why it's not more popular. The direction and cinematography were great. The storyline is cool. I definitely recommend this to anybody. ",1
212," An enjoyable, breezy comedy. A headstrong and adventurous woman wants to see the world, and the first man who could get her there was a doctor. When he does, he must take her to three places before she agrees to marry him. He convinces her to go to Paris, the south seas, and lastly, Africa. Their adventures and misadventures",1
213," Could be subtitled ""Citizen Cane"" for the Vietnam years. It's a good movie about the kind of disillusionment that's been a part of every war for centuries, and every war dies another death. One of the best this reviewer has seen in the last ten years. ",1
214," This is a very oddball film. I didn't know what to expect, but it turned out to be an interesting, twisted little movie. It takes a bit of backtracking to figure out what's going on (the film is told in flashback), but it's never dull and is actually pretty suspenseful. ",1
215," This movie's storyline, about a man who, during his life of crime, never once hurt anyone, is well done. Tough guy Harvey Keitel serves as a believable leading man, and the rest of the cast--including Chris Noth, Robert Pastorelli, and Karen Sillas--all contribute greatly to the film. The film's director, Jon Avnet",1
216," A very entertaining film. An interesting mix of mystery, comedy and drama. The movie is very well done and well acted. Despite the dark subject, the film is still funny. The characters' quirks, the combination of tension and humor, and the good editing blend together to form a unique, entertaining film. It looks like a Spanish movie (I don't know if it",1
217," It took me a long time to find this movie on tape, but I'm glad I did. I've seen all of the Bourne films, and this one is one of the best.



The story starts by introducing us to some of the basics of the Bourne Legacy, and how the technology works. Then it goes back in time to explain how Project",1
218," One of the best action movies ever made, this movie reminds me of a mix between the Bourne films and The Rock. It's a shame more people can't enjoy it. It's one of the few movies that everyone can enjoy since there is no bad language, rape, nudity, or anything else that may turn off people watching it. The plot is very original and",1
219," I picked this one up on a whim after seeing the extensive casting list, ""exciting"" trailer and interesting plot synopsis. I was not disappointed. While it certainly wasn't high art and didn't have a big budget, I found that it was a very well put together story for it's budget. Jodie Foster, wonderfully played her role which reminded me a bit",1
220," This is the best movie I've seen so far in 2002. ""A Mighty Wind"" is the hour-and-a-half musical comedy I've been waiting for all year. It has the wit and deft satire of ""This Is Spinal Tap"", the warmth and camaraderie of ""Best In Show"", and, an impressive soundtrack featuring the great talents of",1
221," This is the remake of a classic film. I never saw the original, but I really enjoyed this film. The characters were well developed, and the action was very intense. I don't care much for the main character, but his wife is played by Sandra Bullock. Another very good female character is played by Minnie Driver. As with most action movies, the characters",1
222," This look back at one of the greatest bands of all time is an absolute must for Beatles fans. We are reminded of how John, Paul, George and Ringo were simply four talented musicians and friends that had a dream and made it happen. However, they were not without their share of arguments and difficulties during their rise to the top. And there was much more to the",1
223," This movie hits the sweet spot for my interest in contemporary film. The cast is amazing: Alan Rickman, Juliette Binoche, Johnny Depp, Helen Mirren, and even Michael Wincott. It's European, but not too much, and in English. It's romantic, but not too mushy, and it's humorous, but not too droll.",1
224," PUSHING HANDS is one of those movies that asks for a leap of faith. There are no startling images, no special effects, and the acting is a bit stiff and unnatural. To get the full episode, one has to be willing to accept the slow, deliberate pace, and the long silences that separate the action. One should also accept the dialogue not",1
225," This was a very good movie. The message it shows is very important, that you should always try to forgive and forget. I feel that it is a very touching movie, and I could relate to it. I also feel that people that have been through things like this should see this movie, because it can help them gain a better understanding of what it is like to be",1
226," Director Clive Donner's 1978 comedy is a rare delight. It is fun, warm, and well played by an experienced cast. Richard Pryor is real good without his usual profanity, and his chemistry with Christopher Reeve works amazingly well. The plot is simple, Reeve is a teacher who is in love with a single mother. His best friend is Pryor who is also",1
227, What a difference a year can make. ,1
228," Director Frank Darabont's adaptation of Stephen King's novel, THE GREEN MILE, is a unique film in that it combines the genres of drama, fantasy, and horror. The film is a period piece which takes place in a prison in 1935. Michael Clarke Duncan is Paul Edgecomb, a black man charged with supervising death row at Cold Mountain Penitentiary.",1
229," It is a shame that THE STREET is not shown more often. It is one of the best films to come out of Ireland, and one of the best films about urban life ever made. From the opening scenes of raw violence to the crucial moral choices presented by the film, this is a classic tale of good and evil in modern society. The story follows Ais",1
230," I'll be honest with you, I had my doubts about this film. There's a lot you can do with this character, and I've seen so many that are not good. This one, however, really got it right. It's funny, and action packed. The plot is intelligent, and the acting is great. The movie takes a few liberties with the character",1
231," I enjoyed this film because it was a comedy with a major twist. Before I saw it, I was wondering how they would pull off the whole ""time-travel"" thing. But they pulled it off in great comedic fashion. It was a good comedy. I would recommend this movie to anyone. Watch it with someone you love - just make sure it isn't your mother",1
232," The story opens with a man waking up in bed, only to find his wife dead. A man is trying to save her by CPR, but knows he is too late. The man's name is Frank Morrison (Michael Douglas) and the man who is trying to save her is a paramedic named Vince Scarlotti (Ryan O'Neal). Frank thinks (rightfully",1
233," The first half of this two-part film is very compelling and artfully done. The second half is not as interesting, and the ending is a letdown (not to mention a spoiler), but the first half is terrific. This was the last film of Brian De Palma's to be shot without the aid of a script, and it shows. It seems to be",1
234," This movie is fantastic! I had never read the book, but the movie made me want to read it. I started reading it last night and couldn't put it down. The film is faithful to the book, which was good. I couldn't ask for a better adaptation. It was exciting, suspenseful and very, very very well acted. I especially like the actor",1
235," When I saw the title of this movie - Albert Einstein and the Theory of Relativity - I knew the film was going to be a piece of crap. But, no, this movie is not a piece of crap. It is a rather good movie, though it does have some unbelievable aspects. The movie tells the true story of the scientist, Albert Einstein, and his first",1
236," Not the feel-good uplifting Karate Kid movie I thought it would be. Rather, some very real issues are confronted that many kids relate too. Like, what's the difference between street fighting and the martial arts? This movie makes some distinguishments. Ted is a very real and empathetic character. There are definite messages here, and a nice mixed-mart",1
237," [SPOILERS] I was surprised to hear that this movie got a mixed reaction when it was released. I felt that it was just great. The story of an everyday guy who was asked to do an errand for the Mafia, and then ended up being a marked man, was well done. It was interesting to see just what a complicated problem it was for the",1
238," A modest film from a pre-Tarantino Quentin Tarantino, an interesting look at the roots of the Quentin Tarantino style of film-making. ",1
239," APPALOOSA is a very handsome, well-put-together western. I had a small problem that might be unique to me, but the movie kind of grinds to an abrupt halt whenever Viggo Mortensen is on screen. I just don't ""get"" this guy at all. He's this very placid, stoic, cool guy who",1
240," A lovely, layered, whimsical tale of a woman who finds herself in an unusual part of New York, but is unable to explain why she is there and who is the mystery woman pulling her through it. The characters, the set, the plot are all beautifully constructed. Once I started watching, I couldn't stop. The ending is perfect. Visually it reminds me",1
241," The first time I saw this film was over 20 years ago when I was at university. I have been a die hard Trekkie ever since. Yet, I was watching the new ""Star Trek"" The Movie (the one with that annoying cast member from ""Will and Grace""--you know who I mean--the gay guy--he just looks wrong in that uniform,",1
242," A sometimes painful film. Some great performances. But I'm not sure what it is about. It's not quite about the Iraq war, but there are intimations and flashbacks to the war in Iraq. It's about a father who was a soldier and has returned home and had been in a mental institution. And it's about a son in college, who has a girlfriend",1
243," What a great way to spend a Saturday! The music, the performances, the story - it all came together so well. The use of music to carry the story was innovative and well done. And the cast was superb. I've been to see a few main stream movies this year, with the exception of Spiderman 3, and this is the best of them. A",1
244," I saw this film over and over growing up. I never would have read the book had I not been exposed to the musical. And while I enjoy the musical for what it is, I could never take it seriously. My favorite scene is the one when the children first discover Narnia and the wardrobe. It's such a beautiful scene. Maybe my favorite part of the",1
245," As you might guess from the title, this is an unusual movie. If you want to see how an (insert minority here) would react if they were passed up for promotion at work based on their gender, this is a good place to start. Well, that and watching your own paychecks for the next three years. I loved the movie; it was quirky, it",1
246," I have seen this movie several times since it's release last year. I've avoided it for a while since it's been getting some negative reviews by those whom probably couldn't see the vision of the director. But now, I feel like I can give it a more balanced review. For starters, the whole idea of a near future setting is very intriguing. I don't",1
247," I read up on the reviews and saw this movie for the first time last night so this is my first review. I enjoyed it very much. I felt like I was there during the World War I years. The pictures, the music, the sets and the clothes they wore were fantastic! I really liked Max Von Sydow and Robin Wright Penn. The story was great too",1
248," What a classic film and and equally classic selection for the Christmas season! I saw this movie for the first time in my early 20's in 1964 on a New York City drive-in screen with about 20 cars in the lot, and a handful of people in each car. I went to see it again with a friend about 10 years later with a crowd gathered in a theatre",1
249," This movie was fantastic! I know not everyone has seen it, but I'm hoping many more will. The gist of it is that a man is the only one left in his family, and he finds out that there is another, who is his son. Between the two of them, one is trying to take down a drug ring and the other is trying to stay out",1
250," This is a story of an older man who finds his soul and his life work in a place he never expected to be. How he is granted the space to do this work is both amazing and sad to see. The viewer will be moved to tears and laughter. The music is wonderful. It is a marvel to see the different facets of Cuba, especially children. And the",1
251," A wonderful film, although the ending left me a little depressed. I was impressed with how the director and cameramen managed to squeeze so many angles into each scene. I learned in the commentary that the house had been designed to facilitate filming, and I can believe it. The light wells in the house and the outside wall angles were designed to be ""events"" of themselves,",1
252," The new ""Serenity"" movie is full of action and will keep you on the edge of your seat. It is also full of wonderful characterizations, especially by Nathan Fillion who plays Captain ""Mal"". This film is a must see! By ",1
253," Just what we needed. Lots of scary special effects. A good story. I am not a movie critic, but as a movie-goer (former tv reviewer), I thought it was very well done. A friend of mine was in the movie business for many years and he said it was the best he'd seen in a long time. I'm not sure I'd",1
254, I was searching around for a documentary on the 20th anniversary of the Challenger disaster. I had grown up in the DC area and remembered it as a monumental tragedy. I have to say that I was surprised by the lack of commentary about it. Even the launch footage I had never seen before and was surprised at the coverage of it on TV. I was even more surprised to,1
255," This is a great movie for a rainy day. I just happened upon it while channel surfing. It looks a lot like Robert Altman's ""Short Cuts"" but it's not, even though it has some of the same themes. The plot is a little silly but it's pretty funny. There are a few too many coincidences but it is well acted with a",1
256," Finally! A masterpiece of fantasy that is not ""dark and gritty"" like the last three films from the Tolkien universe. In fact, this movie is very funny! I laughed out loud many times. Maybe some of the humor is lost on those who have not read the books, but a good deal of it could be appreciated by anyone. I really enjoyed the actors and their",1
257," I am soooo very sad that I will not be able to see this film in the theatre as it is leaving the art theatres. It has a very important message to impart. And it is done in such a way that it will open the minds, hearts and wallets of all those who see it. We are the Human Race. ",1
258," This is one of the saddest films I have ever seen. I loved the story, acting, and the special effects. I will always love this film. But I could not help but feel the sadness of the mother and the baby at the end of the film. I felt like I was about to cry. ",1
259," This is a must-see film for everyone, whether they have a dog or not. It is a true story of how a dog helped a human who was suffering from post traumatic stress disorder (PTSD). It's about a dog that was trained by a Marine and used in combat to find explosives. Through her PTSD, the dog's trainer is able to help her",1
260, great movie<br /><br />i liked it because it is so cool and funny and i liked justin bieber in this movie and he is so cute i wish i dated him<br /><br />i never seen a kid with a basketball like that but justin beiber can do anything<br />and i wish i can be a part of,1
261, A DOUBLE LIFE has developed a mystique among film fans for two reasons: the plot idea of an actor getting so wrapped up into a role (here Othello) as to pick up the great flaw of that character and put it into his life; and that this is the film that won Ronald Colman the Academy Award (as well as the Golden Globe),1
262," I watched this movie many years ago and it still remains my favorite movie. I have seen it probably 20 times. I can never quite decide if it's a comedy, a romance or a drama. It just is. It is also a fine example of how movie making used to be in Hollywood. The message of the movie is what we should all try to do in our",1
263, A DOUBLE LIFE has developed a mystique among film fans for two reasons: the plot idea of an actor getting so wrapped up into a role (here Othello) as to pick up the great flaw of that character and put it into his life; and that this is the film that won Ronald Colman the Academy Award (as well as the Golden Globe),1
264," Wonderful movie. The entire cast worked well together. I love movies where the bad guys get what they deserve in the end. Kathy Baker as the wife and mother wasn't too bad either. <br /><br />The only thing I didn't like was that the voices of the boys was not fimished. Other than that, superb production. I would give it",1
265," I watched A DOUBLE LIFE for the first time today. I can't help wondering if it was the first film my mother watched as a girl. It's of the genre that she liked the most. She loved Ronald Colman. She was a big fan of Jimmy Stewart, Gary Cooper, Spencer Tracy, and Gregory Peck (who would've been her last great crush",1
266, I have read the book twice and have both the book and it's audio cd. The book is quite lengthy and the recording is over 12 hours long but it's worth it. O'Connor is one of my favorite authors. This book takes place in a small town in Georgia but it is not southern in the least. The characters are from all social classes and the story,1
267," LOVED THIS MOVIE! It is both funny and emotional. I cried and laughed through the whole movie. It is well acted and wonderfully written. It is wonderful to see how the characters grow and change as they travel together. A MUST SEE if you love horses, love dogs, are heartbroken, or just have love to give. ",1
268, I had seen bits and pieces of this movie several times. When the documentary came out I figured it was time to purchase the DVD. I found the documentary to be a real eye opener. The comments of the people who worked with and knew Anton LaVey in the 70's and 80's were interesting but a bit scary. I hadn't realized that children were involved in,1
269," HIDDEN FIGURES is one of the most inspiring movies I have ever seen. It shows how ordinary people can do extraordinary things. It is the story of three African American women who worked at NASA as ""computers."" Their job was to do the math required to launch rockets into space and to ensure the astronauts' safe return from their missions. It was a time when",1
270," In this movie we get three excellent stories for the price of--well, not exactly free. It's not exactly free, because in order to get three stories for the price of one, you have to watch the movie in its entirety. But it is well worth the time, and the three stories are a terrific bargain. I'll briefly review each story:<br /",1
271, I have seen this movie about two or three times and I like it very much. The subjects discussed are very relevant for today's society. The acting is very convincing and believable. This movie shows what a great director can do with a great story and a great cast. I look forward to seeing more work from this director. ,1
272," I am not a young man. I saw this movie twice in 1964 when it was first released. A friend and I were part of an audience that laughed until it hurt. There was a good reason for the laughter. The young actors were not as good as the great masters (Minghella, Capra, et al.) but they were adequate. The movie isn",1
273," A classic film, a film I grew up watching whenever I could. Kirk Douglas is perfect in his role, the film is beautifully shot, and the story is timeless. I was able to transfer this classic to dvd and provide a copy to my parents and a copy to our local library so that others may enjoy it as much as I have.<br /><br />",1
274, The film is a very good one. It is almost like a documentary. The film left me interested in the subject of neuroplasticity - that the brain is so flexible. It was quite intriguing to watch the neurosurgeon's video and to hear his explanation. The film was worth watching and I would recommend it to anyone. It is one of those films that is,1
275," I am not a big fan of 21st century French films, but this one appealed to me because of the ""Django Unchained"" aspect - older black people as slaves being sold to the highest bidder. I know that the slave trade was worldwide, and that France in particular had a very big involvement in it. So it was with some curiosity that I watched this",1
276," This is a great movie! I'm now a big fan of Theo James. He's a great actor who I think deserves an Oscar nomination. I was really, really, really impressed by his performance. I had never heard of him before this but I think he's going to be a big, big star. If you watch this movie, I think you'll be impressed",1
277, A DOUBLE LIFE has developed a mystique among film fans for two reasons: the plot idea of an actor getting so wrapped up into a role (here Othello) as to pick up the great flaw of that character and put it into his life; and that this is the film that won Ronald Colman the Academy Award (as well as the Golden Globe),1
278," I tracked the trip two years ago on the internet - now I've seen the film!! What a ride! And what a trip to finally get to know Darius Weems! Such a courageous, wise, funny and talented spirit! And what a Crew! To listen to Darius laughing from being in the water at Panama City, to see his trepidation of being too close",1
279," Funny, funny movie. Equal parts slapstick and silliness. This classic takes the Three Stooges' usual antics and turns into a B-movie with no inhibitions. If you like the Stooges - be sure to see this movie.<br /> <br />If you like Demented Timmy - his scenes are classic. The whole bathroom scene alone",1
280," I can't remember the last time a film has brought me to tears, but this one did. It's a story about unrequited love. It's not just about the unconditional love of a father for his son, it's about the love a father has for his child that is not returned. The son is incapable of loving anyone, not even himself. And the",1
281," Micky Marvin is a pretty good guy, and fancies himself a pretty good lawyer, even though his old friend Joe is the real juggernaut. In this movie he just wants a normal life. But the devil (the bad guy, not the cute cartoon fox) has different plans. When Joe inadvertently gets into serious trouble by going to an illegal casino, he foolishly",1
282, The book is better than the film. The book truly has more feeling in it. It is fast paced and a real page turner. It is almost impossible to put down! ,1
283," Another minor work from Ingmar Bergman. The film is visually pleasant, with very good photography and very nice music. The story is about love, and the eight stages of grief. The eight stages of grief refer to the well-known emotions we go through when a loved one dies. In the film each stage is a different dream from a different character and the seamless switching",1
284, A DOUBLE LIFE has developed a mystique among film fans for two reasons: the plot idea of an actor getting so wrapped up into a role (here Othello) as to pick up the great flaw of that character and put it into his life; and that this is the film that won Ronald Colman the Academy Award (as well as the Golden Globe),1
285," Originally, I didn't even want to watch this movie, I was not really impressed with the cover and the title didn't seem all that good, so I didn't have high hopes for the movie. As it turns out, I was wrong. I have to say this is one of the better comedies I have seen in a while. It's funny all throughout and",1
286, I love the thought of an individual being so called the best. It's a secret vice that only true cinephiles can appreciate. There is a specific type of movie that will never be forgotten in the history of cinema. That movie being THE KILLER (1911). When you see this movie it's eerily impressive. You have movies that were made half,1
287," ""The Magnificent Ambersons,"" completed in 1942, was the only completed film of Orson Welles to be released by the Mercury Theatre during its existence. Welles himself, the director, producer, co-writer, and star of the film, was only 25 years old at the time of the film's release. The film is a classic, one of the",1
288," Harry Houdini (1874-1926) was one of the greatest illusionists of all time. He was known for his daring stunts, including escaping from handcuffs, straitjackets, and sealed milk cans filled with water. Houdini was also known for performing the dangerous stunt of lying down in an ice-filled bathtub, where he would be tied",1
289," There's no other film quite like PASSENGERS TO BROOKLYN, the story of a woman, a city bus, and a dinner party gone terribly awry. It's an independent comedy-drama featuring a stellar cast of actors, where you know almost every name on screen is there at that particular time for a reason. The acting is marvelous, the story",1
290," This is the single favorite movie of my father's, and I've seen it a dozen times. It's a wonderful story of an unhappy couple, and how they eventually make their marriage work. I think that this is one of the best romantic comedies of all time, and one of the best of Cary Grant's movies. A simply great movie! ",1
291," Samuel L. Jackson's character says, ""What's the point of being big and bad if you haven't got wit."" Are we to assume that size and muscle is all that matters? Or does wit trump muscle? It's a question the film appears to answer for us. ",1
292, A DOUBLE LIFE has developed a mystique among film fans for two reasons: the plot idea of an actor getting so wrapped up into a role (here Othello) as to pick up the great flaw of that character and put it into his life; and that this is the film that won Ronald Colman the Academy Award (as well as the Golden Globe),1
293," This is a bit of a timeless classic. It's about two girls who don't really know what they want from each other. They're best friends and practically sisters, but the better they get to know each other the more they realize they have nothing in common. I love the music. Also, I love the fact that the movie shows that everyone has the potential to be",1
294, A DOUBLE LIFE has developed a mystique among film fans for two reasons: the plot idea of an actor getting so wrapped up into a role (here Othello) as to pick up the great flaw of that character and put it into his life; and that this is the film that won Ronald Colman the Academy Award (as well as the Golden Globe),1
295," <i>I want to be rich, so I can go on dates with women who are not on the internet</i>. ",1
296, A DOUBLE LIFE has developed a mystique among film fans for two reasons: the plot idea of an actor getting so wrapped up into a role (here Othello) as to pick up the great flaw of that character and put it into his life; and that this is the film that won Ronald Colman the Academy Award (as well as the Golden Globe),1
297," The first half hour of this film was very difficult to sit through, but I am glad I stuck around to watch the rest of it. The second half was great. Jeff Bridges and Cybill Shepherd have great chemistry together.<br /><br />The only part that really bothered me was the constant use of the word ""beautiful."" The dialogue seems forced at times and",1
298, A DOUBLE LIFE has developed a mystique among film fans for two reasons: the plot idea of an actor getting so wrapped up into a role (here Othello) as to pick up the great flaw of that character and put it into his life; and that this is the film that won Ronald Colman the Academy Award (as well as the Golden Globe),1
299, What can I say? I know this movie from start to finish. It's hilarious. It's an strong link to my past and will change the way I view film in the future. Hypothetically speaking :) The down-fall? There's no Socrates Johnson! ,1
300," I hated this movie when I first saw it. I was younger, and I was expecting a real war movie. But as I got older, I saw things that I missed before, and it was much better a movie than I gave it credit for. Now that I'm older, I don't look for things in movies that I can point at and say ""That's",1
301," I'm an 18 year old that grew up on this movie. I absolutely loved it. I think that any one that thinks this movie is awful, has never heard of real animation. This is animation, not just some 3-D crap that they try and pass off as animation. I love this movie. I think it's great. A little bit of something for everyone",1
302," What a lovely little film. Even though i've heard the music being played on radio and have seen the videos a million times, the film was still a great experience. The music was amazing, the visuals were amazing, the effects were amazing. I'd recommend this to anyone who's into music, anybody who likes arty films or just people who like something a bit different",1
303," As the former director of the now-defunct Las Vegas Film Critics Society, I can honestly say that ""The Ice Storm"" was by far the best movie of 1997. I still think it is the best movie of the year. Plus, I think that Kevin Kline is one of the sexiest men alive since John Cusack. I think the story works well",1
304," This was one of the best Sci Fi movies back in the day. The special effects were great, the acting was great, the story was great (I'm not a huge Sci Fi fan, but it's a fun movie any way.) And... the 90's was a classic decade for fashion! ",1
305," Watched it, liked it... nothing more. Way too rushed, and not enough depth. I don't know why people praise it so much though... ",1
306, Hilarious! The humor is great and it gets better and better with each viewing. The film is quite clever and the main character is quite funny. The only thing is that it gets a bit repetitive in the end. I don't understand why people watch this and say it's boring. I don't know. It just isn't. Don't listen to these critics,1
