,text,label
944," fake viagra websites
hi ,

just a quick message to let you know there are a few fake viagra websites
out there , who ' s only aim is to steal your credit card details . . .
is not a certified online pharmacy . we are the biggest viagra pharmacy online , you ' ll find listed on the us official drug price list . .",1
945," super cheap v iagra
hi ,displayText :
testosterone is a male sex hormone . testosterone plays a key role in the development of male reproductive tissues ( testicles and prostate ) and secondary sexual characteristics ( such as facial hair ) during puberty .
discover how to increase your testoserone naturally with this free report . click here to get the report !
Click",1
946," robby , how are you doing ?

i'm an old school friend of you , and i'm interested in buying your account .

you can get a great deal of cash from selling it . have a great day .

- carlos Amount: $200 Date: Sun, 26 Sep 2001 16:10:39 +1000 ",1
947," cialis soft tabs , erections that won ' t quit !
subject : ci a lis soft tabs , you ' re not alone .
for years , cialis has been known as the best prescription treatment for erectile dysfunction . now there is something better .
soft tabs work in minutes and are absorbed into the body much faster than cialis",1
948," fildena : caver ' s delight .
fildena : the most effective and best selling ed drug on the market .
it is an incredible discovery , the pill to treat erectile dysfunction .
with fildena you will be able to increase your sexual performance .
fildena gives long lasting erection when sexually aroused .
fildena is a",1
949," you could save up to 90 % on everything you buy !
subject : you could save up to 90 % on everything you buy !
subject : you could save up to 90 % on everything you buy !
subject : you could save up to 90 % on everything you buy !
subject : you could save up to 90 % on everything you buy !
",1
950," soft tabs viagra
Hi ,
I am not gay , but I want to be like them . I just want to be able to do Same thing they do . I want to have sex with other men . My girlfriend is not going to like it , but I am willing to pay for it . Tell me how to become gay . I want to be like them so",1
951," viagra success !
subject : viagra success !
looking for pep pills , erection pills , tadalafil ?
we have them all !
for more info , click here :
http : / / ca - t . com / 
http : / / ca - vi . com / 
http : / / ca - cialis .",1
952," wow i never knew this ! ! !
william ,
you sound just like me . i thought i was the only one . i remember when i first started to get these incredible erections and the sex was amazing ! ! !
i remember i used to buy viagra ( and it worked pretty damn good ) but it was so expensive . why in the world would",1
953," "" how to hold it in ""
keep it in , newcomigh , jessican et al . , this is a spam mail .
subject : "" how to hold it in ""
thank you "" how to hold it in "" , tony apprendista .
"" how to hold it in "" - - - - - - - - - - - -",1
954," hgh spray buy - energize your sexual activity !
exercise has been shown to decrease the body's levels of human growth hormone by up to 70 %.
subject: hgh spray buy - energize your sexual activity !
exercise has been shown to decrease the body's levels of human growth hormone by up to 70 %.
",1
955, commercial carlotta truman lyla dvd - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -,1
956," viagra
i heard viagra is now available on the uk internet . male enhancement bodybuilding pills , rx weight loss pill , pharmacy rx pharmacy , generic viagra and cialis , online cialis , buy xenical diet pill , penis enlargement pills , buy viagra online , generic cialis , viagra prescription , viagra sample ,",1
957," order soft viagra , online pharmacy operating in belize
buy soft viagra from us , no prescription from us or you ! ! !
",1
958," viagra , the erectile disfunction treatment
viagra is the most popular treatment f
7 minutes to work .
click on the link below , it will take you to a page where you can buy viagra .
Reply to this message by replying to this email.
Respond to this message by replying to this email.
Message was sent to",1
959, cheap online viagra ,1
960," i found something ! isEnabledit fixme
finally !
i have always worried about the size of my penis . when i have sex , isEnabledit
even though she says that the sex is good , i know that what she really isEnabledit
wants is an extra inch ! isEnabledit
3 months ago i found the extender . i just put it on whilst",1
961," viagra , don ' t miss this opportunity ! !
viagra is a pill for men used to help impotence and or erectile dysfunction . it is not taken by women and is only available on prescription . viagra is a prescription drug unlike other herbal remedies , it is not usually advertised as it cannot be bought over the counter . buying viagra online is not",1
962," about me
hi ,
my name is brian . i am aged 52 and i live in london england . i have wanted a bigger penis for many years . when i was 16 i was 6 inches erect . by the time i was 24 i had shrunk to 5 inches . since then i have lost another inch . when flaccid my penis is only 2",1
963," main subject = get viagra or cialis ! fixme : can ' t find the following email . recipients = <@ t : 64537 @ enron . com >
",1
964," cialis cheaper , only $ 2 . 75 for a 90 pill supply
cialis , for better sex life .senal for $ 2 . 75
cialis is a pill used for treating male impotence or erecfction dysfunction .
cialis works faster than other ed drugs and lasts for an extended period of time .
get cialis just $",1
965," online order viagra . you can be happy ! ! !
subject : online order viagra . you can be happy ! ! !
i ordered viagra from http : / / sildenafil - 50mg . com / and got it in good quiality . there were no problems at all , and it only took me 3 days to recieve the",1
966," buy extaz or super extaz ! ?!? Are you looking for a pill that can do it all ?itness ? ! ! !
i can definately help you .
what are you looking for in a pill ? what are you looking for in a pill .
are you looking for a pill that increases your sex drive , or are you looking for a pill that",1
967," ed drug with out prescriptionC
ed drug with out prescription
cialis for order
ed drug with out prescription
order generic cialis online
ed drug with out prescription
ed drug with out prescription
ed drug with out prescription
",1
968," free viagra ! ! ! you have to see this ! ! !
hi , i just sound like one of hundreds of "" spam "" emails you probably get , but
i assure you i am not !
i just wanted to tell you about this great new drug that everyone is talking
about , it ' s called "" viagra "" , basically every man in the",1
969," d e a l is here ! ! !

http : //t . co/g8h0ef2 inaction .  com
The Enron spam archive is a treasure trove of information about spam operations, and we've already learned a lot from it. First, the spammer used three different hosting services, all of which appear to be in the .",1
970," natural viagra alternative , legal and easy to find online . isEnabled
i ' ve tried many natural herbal viagra alternative , but none of them worked ! isEnabled
a friend of mine told me to try an natural herb called cialis , but i was a bit skeptical , because i had tried some cheap viagra alternatives before that did not work . i thought , it",1
971," viagra - help with your erection !
subject : penile erection
your erectile dysfunction solution has arrived
answer to your erectile dysfunction ( ed ) problem !
5 out of 5 users reported excellent results !
try new erectile dysfunction pill , viagra !
viagra helps in more than 70 % of all cases of erectile dysfunction !
http :",1
972," hi ! i saw your add on craigslist . i found a better way to increase penis by inches than the device you ' re currently using ! my method is natural and my success rate is better ! i ' d be willing to sell you this new method for $ 50 , 000 . if you ' re interested , reply to this email . thanks . ",1
973," hello , i found a long and strong penis ! ! ! Manziel
this is my own experience , and i hope it can help you . i am 35 . a few years ago , my wife and i were looking for ways to spice up our sex life . we tried several capsules , but the best result we got was with Extenze . we have been using it for",1
974," grow your penis ! ! !
grow your penis with a proven system
grow your penis today, and be sure to satisfy any woman !
tips on how to grow your penis from a tiny 3 inch penis to a huge 8 incher !
with just a few weeks of training you will have a 6-8 inch penis !
my system will also give you the",1
975, . ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?,1
976," please look at this testimonial i found on the internet !
hey guys , what i ' m about to tell you may sound like something out of science fiction , but please just hear me out . i ' m a computer repair man , i live off of my laptop , i spend a lot of time on it . i ' m no prodigy on the computer , but",1
977," online pharmacy : viagra , viagra professional , cialis ,.. at
order viagra best price , world wide shipping is free ! ! ! .
subject: stop e mails you ' ll never see another e mail from us . embattled larry embezzled , approved jim ' s
http : / / com / viagrasamples .",1
978," viagra for sale , 100 % genuine product .
viagra for sale
- no prescription needed
- 50 % discount for all returning customers
- express delivery within 1 - 3 days
- no customs problem
- money back guarantee
- supply of all other medicines can be arranged
for more information or order please visit :
please do not reply by email ,",1
979," super viagra , also known as regalis or cialis ! ! !
hi ,
super viagra , also known as regalis or cialis
- half a pill lasts all weekend
- has less sideeffects
- has higher success rate
now you can buy super viagra , for over 70 % cheaper than the equivilent brand for sale",1
980," "" the most beautiful women in the world are colombian ""
",1
981," yo , dudes ! want to know who ' s got the biggest ? ' n . a . ! ! !
",1
982," dear friend !
i am here to tell you about an auction you ' ll want to be a part of ! i am
nathan james , a collector of rare and fine art and antiques . i am here to
introduce an auction of the ages . among the lots will be rare , fine , highly
prized items that you can ' t pass",1
983," mr. williams , ' i' ve received your report ! ' ",1
984," viagra , it ' s for more than just sex !
",1
985," your penis size !
your penis size is way below average ! you can ' t satisfy your woman and you ' re
embarrassed in front of your friends . you are a man , you ' re supposed to
have an erection that can be seen from the moon .
it ' s no wonder that your woman is cheating on you .
all your sexual partners",1
986," import/export opportunities in africa !
finance word # 2595 , maisonneuve street montreal , quebec h3h 1j3 canada ",1
987," hello . s
so i have a message i want to share with you . it ' s from my friend ,
djayo . . .
",1
988," and when it ' s too late ?
you ' re still not sure ?
when you get older and your penis has slipped out of your control , do you
want to have to explain to your wife why you ' re not satisfying her ? do you
want to worry about your sexual performance in bed ? do you want to
worry that you may not be",1
989," it ' s time you had a bigger one !
",1
990," are you sick of always being a minute man ? ! ! ! !
co [ kiawoess @ yahoo . com ] ",1
991," re : [ ; your enquiry offical  confirm that you will be receive ]
",1
992," hgjhjhjhjhj
are you interested in the 100 % effect of treating erectile dysfunction issue ? that was the question
i asked myself until i found the amazing Viagra . I was looking for a
medication that will provide me with long lasting effect and I found it in Viagra.
",1
993," like a strong erections? , you need like pills. they can help you !
like a strong erections? , you need like pills. they can help you !
i ve never been that much interested in this topic actually . b
until a few years ago , when i started to feel changes in my penis . it
became thinner and i had difficulties",1
994," miracle in a pill !
"" i ' m lover a women who has a big butt , but i ' m on the small end in
that department . i heard of this pill that can help a man grow his
penis in a natural way . so i bought the pill and started taking it . ""
",1
995," what to do when she ' s in the mood ?
what to do when she ' s in the mood and we ' re not ?
... have you ever asked yourself this question ? have you ever had a moment when you just couldn ' t ? i have . i experienced it last night . i went to bed with a hard on and had a day full of dreams",1
996," it ' s just a matter of time , if you wait long enough , you will be successful !
hi , my name is julian .
i just joined this week and i ' m really amazed at what i have found ! an
organisation that works and works well ! we are all looking forward to
meeting you in our next training session .
",1
997," earth calling meltdown ! this product will free you !
this product will free you !
this product will free you !
this product will free you !
this product will free you !
this product will free you !
this product will free you !
this product will free you !
this product will free you !
this product will free you !
this",1
998," welcome back ! your browser is out of date ! click here to update to version 5.1 !
[ if you wish to continue with version 5 . 0 , click here . ] ",1
999," best erections
sildenafil citrate erection is just a click away .
click here to get biggest penises ever .
get her wet and ready to be penetrated .
sildenafil citrate erection :
best erection from pfizer .
removes all of the health concerns associated with normal impotence .
you know we",1
1000," [Fwd: [Bid] someone stole my identity]
of course , you are not alone . it ' s safe to say that there is not a single person
on earth who has never been the victim of identity theft .
for your information , companies and individuals involved in identity theft are
getting bolder than ever before . . . . . . .",1
1001," re: send me details on your product !
i need product details ! thanks !
r 1 move-+-+
reply-to: emt 75974 ]",1
1002," xtra style - winamp 2.81
winamp 2.81 with xtra style / theme . . . . . . $ 10 * you can find the link to download "" winamp : downlaod "" from www . winamp . com . we have the lastest version , but it still work on winamp 2.0 , 2.",1
1003," subject: re : discount hotel rooms - updated hourly
subject: subject: re : discount hotel rooms - updated hourly
your last hotel search . . .
hotels near you . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .",1
1004," I know who you are and what you did
I know who you are and what you did . You don ' t know me and you
never will and that ' s a good thing . I am someone you used to work
with and you don ' t know who I am . I know a lot of things about you .
",1
1005," Re : "" v [ Iagra , it ' s for more than just sex ! "" he
Date: Tue , 31 Dec 2001 10 : 39 : 18 + 0000
From: ""Jeremy "" <erotic_books @ fastmail . fm >
To: ""YOUR EMAIL ADDRESS"" < YOUR NAME @ ENRON . COM >
",1
1006," viagra soft tabs he
do you want to go with real male potency ? it is not a problem anymore !
viagra soft tabs 100 mg : it
satis write !
viagra soft tabs is a new generation of pills for erectile dysfunction treatment .

it starts to work in just 15 minutes !

viagra soft tabs is for men who",1
1007," auction for you
thank you for bidding on our auction . we are auctioning the 35 piece
diamond collection to benefit our local church . we are hoping that
you will consider bidding on these beautiful pieces of jewelry . our
starting bid is $ 5000 and there are no reserves so do not miss this
opportunity ! we will be closing the auction in two",1
1008," do you want to pass the road test ?
how to pass the road test in 3 tries or less ! it ' s simple !
the driver ' s manual is boring , confusing, and looks like it was written by some
old man .
my book will teach you everything you need to pass the road and sign test !
subject: how to make money on",1
1009," join:minds-i-y.com
minds-i-y.com 2- y e a r m a n u a l l y . o n l i n e s u r v e y s . l u p r o f i t g u a r a n t e e d !
yes ! frontrunner ™ in search",1
1010," iz - za - za
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66",1
1011," u_s__government__depts__hhs__cdc__centers__for__disease__control__  notice
notice ! department of health and human services
notice of public disclosure
notice , notice , notice ! UNCLASSIFIED
notice
Notice , notice , notice ! DEPARTMENT OF HEALTH AND HUMAN SERVICES
CENTERS FOR",1
1012," r 3 move
it ' s that time of year again . the time when you can get cheap , discounted and a whole load of other
great deals on everything from hdtv , to pc ' s , to clothes , to
laptops , to software , to shoes and much much more . when you get your
adjuster team together and get on the",1
1013," Viagra soft tabs , genuine FDA approved drug !
i take viagra soft tabs . and i feel nervous that i could run out at any time .
i take viagra soft tabs and my head spins and i feel great !
i can ' t get enough of viagra soft tabs !
i ' m not the only one who loves viagra soft tabs .",1
1014," inquiry
i was recommended to you by a friend and i was wondering if you could help me .
i am a single mother and there is no way i can afford to go to the doctor . my
boyfriend and i were having sex and he got a hand injury and it has temporarily
made him impotent .
do you have any suggestions that i could use",1
1015," cheap soft viagra
viagra soft tabs : perfect feeling of being men again .
starts working within just 15 minutes .
soft tabs :
info site
you take a candy and get hard rock erection .
this is not miracle . this is just soft tabs .
remove your email
",1
1016," Fw : re : "" v [ iagra , it ' s for more than just sex ! "" he
",1
1017," fwd : work , hazard pays ! it ' s true . it ' s work , but pays ! it ' s true . it ' s work , but pays . it ' s true . it ' s work , but pays ! it ' s true . it ' s work , but pays ! it ' s true . it ' s work , but pays ! it '",1
1018," ( no subject )
you have received a virus . remove this message immediately , or it will be sent to your
address book and you will get a lot of unwanted spam . ",1
1019," re : cheap viagra ! it ' s for more than just sex ! heres
finally ! i found something !
",1
1020," re : "" v [ iagra , it ' s for more than just sex ! ""
",1
1021," re : "" v [ iagra , it ' s for more than just sex ! ""
re : "" v [ iagra , it ' s for more than just sex ! ""
received : from rr . com ( [ 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 1 - 0 ] . n e t )
",1
1022," re : "" v [ iagra , it ' s for more than just sex ! ""
wrote in message
news : 3 = = f315d936$ 0a2 5 4 5 cd 8 v.z 0 @ news . yahoo . com...
you an idiot . if you ' re lonely , go to a shrink or something . i bet",1
1023," [ fwd : iagra ] - from : ialexander @ one - stop - car . com )
iagra - the fast and safe way to grow your penis 7 inches in length . . .
while you sleep . . . . . . . . . . .
ing it as a nearly - forgotten memory . . . . . . . .",1
1024," re : "" v [ iagra , it ' s for more than just sex ! ""
i just read your ad and you sound like EXACTLY what i want !
please email me at :
",1
1025," major airlines are about to go bankrupt !
",1
1026," you ' re getting larger ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
",1
1027," re : "" v [ iagra , it ' s for more than just sex ! ""
Date: Fri, 20 Oct 2002 00 : 43 : 20 -0700
great article . . . thanks for the suggestion . . . ;o)
the fit may be a bit snug , but i will make it work . . .
",1
1028," re : "" v [ iagra , it ' s for more than just sex ! "" , it ' s for life ! "" , hahahaha !
",1
1029," re : "" v [ iagra , it ' s for more than just sex ! ""
i just strapped it on and the thickening occured over night ! my penis
now is longer and thicker than i could have ever imagined ! ! ! ! ! ! ! ! ! !
",1
1030," v [ iagra , it ' s for more than just sex !
hi , my name is joshua and i ' m a real estate agent . i do a lot of business and
have to travel a lot . alot of businessmen out there do not realize that the key
to success is a bigger penis ! dont take no for an answer .
is your",1
1031," interesting auction info !
From: jason smith <@e-mail address removed to protect the guilty>
Date sent: Sat, 10 Jan 2004 13:39:16 -0800
i found something !
finally !
i have always worried about the size of my penis . when i have sex , it
even though she says that the sex is",1
1032," v [ iagra , it ' s for more than just sex
i wanted to thank you for your honest review of v [ iagra . i ' ve been
looking at different options and decided to go for v [ iagra . i tried it
for good two weeks and it really works !
my girlfriend was really surprised and happy !
thank you for the",1
1033," re : "" what a joke ""
",1
1034," v [ iagra , it ' s for more than just sex ! ""
how ?
when i first got married , my wife and i were very happy . we loved each other ,
had lots of sex - and then we had our first child . my wife became pregnant ,
and since we were both working , we hired a nanny to take care of the",1
1035," my own business opportunity ! ! ! ! ! ! ! ! ! ! ! !
",1
1036," car colorized photos
",1
1037," v [ iagra , it ' s for more than just sex ! ""
--",1
1038," hello !
hi all ,
i just wanted to say that i have gotten all the way through the sex
study course and i find it very interesting and i m looking forward to more !
subject: think and grow rich
you ve probably heard it is impossible to earn over $ 100,000 in your
first year as a full time distributor . . . .",1
1039," interesting article from the times [ russians have their own way with cia . they keep everything . ]
",1
0," enrononline support
if you have problems accessing the enrononline website , make sure that you
are using the temporary website address below .
http : / / prod . enrononline . com ( no www . ) this is a live website and all
trades are real . these are the only 2 paths that will be available on the
new enron",0
1," re : bb - holdings / banks
bb - holdings / banks - check out the dcn website and look under
"" announcements "" for the latest deal :
",0
2," fattest animal contest it
we ' ve had our first fat cat nomination of the year , and the competition is
heating up . i know that i speak for all of us here when i say that we are eagerly it
anticipating this years ' fattest cat . i ' m sure that you have some ideas of your own ,
and i",0
3," fyi - enron is up in arms about the litigation and is considering it a waiver ! a
further explanation about the emails ! be careful what you say ! if you have any
questions call me or send an email to : itout@ aol . com . my name is jeff
and i am mike ' s brother . i am close",0
4," power purchase price adjustment message from : jeffrey k . novotny
contact : jeff . novotny @ enron . com
date : may 11 , 2001 8 : 25 am pdt
to : enron - e - mail @ enron . com
cc : brent . skilling @ enron . com ; layne .",0
5," FW : Buescher Bid information
From : YENN JOHNSON < yenn . j . johnson @ enron . com > it
Date : Thu Jun 14 07 : 22 : 54 2000
TO : mary jane payne < mary . j . payne @ enron . com > it
CC : timothy m . ke",0
6," fy2001 review
fy2001 is winding down and i wanted to take this opportunity to thank you for
your hard work and dedication to enron and the e-business effort .
i know that everyone has had to make sacrifices to make sure that we met our
deadlines , and we are now entering into a time that we all have been looking
forward to",0
7," enron employees
enron needs your help as we approach the end of the year .
please answer the following questions :
1 . what do you like about working for enron ?
",0
8," phase 2 launch of enrononline it
following week , we will begin a phased launch of enrononline ' s v . 2 . 0
( website and stack manager ) , which is the first phase of the enrononline
launch . the new website will be used for all north american internal users . is
go live by wednesday , sept",0
9," y el csto .
el csto es de 125 . 000 acres , con 25 lomos de 3/ 4 "" , 24 inch , y el resto de
 4 "" . el total es 62 . 000 pies de tubera , o sea , 200 millones de pies cbicos
de comodidad . el deposito tiene",0
10," enron power york memo it
here is a copy of a memo that was sent to enron power york employees . email it
internal .
to : all employees of enron power , ltd . ( engd , marketing ) york , england ;
all employees of enron power york , inc . ( div . of engd ,",0
11," eon trading message for today
enron has decided to only accept internal eon trades today . we will not be
accepting any eon trades from external users until this situation is resolved .
ishould be up and running by tomorrow morning . numerous trading companies were
affected by this decision . please make sure that both you and your trading desk
have the correct",0
12," enron online launch for phase 2
on wednesday , sept . 13 , we will be using the new version of enrononline ( website it
and stack manager ) for all north american internal users . please log into the ita
temporary website : http : / / prod . enrononline . com ( no www ) . this is a live",0
13," quality assurance
quality assurance team ,
at my request , i ' d like to get your input on a few quality issues that have
come up .
1. the charges on our natural gas contracts in the west region .
were able to calculate the annual charges by looking at the daily charges and
multiplying by 365 . we highlighted the daily charges that w",0
14," fyi re : enron / int offsite meeting , cto offsite meeting , july 7 & 8
from : ir < ir . enron . com >
date : wed , 6 jul 2000 00 : 00 : 00 to : enron < enron . com >
cc :
subject : fyi re : enron / int offsite",0
15," calpine daily gas nomination it
REFERENCE : viejo ; ttrc ; hnp ; chma ; nrg ; ual ; nvda ; etx ; wpl ; lng ;
cmdt ; ncsa ; aep ; tpa ; enb ; hpl ; auc ; whe ; sll ; wyn Subject",0
16," t / c modeling it
the attached t / c model from mark @ euregco is the latest
representation of our merchant position . this is a snapshot at the end of the day ,
and while it represents a very accurate picture of the situation as of 9 : 00 am subject: competition
the attached presentation is a summary of our power markets . it",0
17," new server installed ite
the new server for the e - mail system is installed . this is the same server
that was down last weekend . it has the same configuration as the old one
but has a new ip address . email should be working back to normal . thanks , josh ",0
18, ,0
19," ENA - TEX MIDCON DERECONSOLIDATION ( RSC SUBJECT ONLY )
> FROM : ""John B . Bruntmyer ""
> TO : ""Timothy W . Belden""
> CC : ""Richard L . Cassan ""
> QC : ""Eric D . Woods ""
> RE : ""ENA -",0
20," re : cilco in Houston Chronicle it was mentioned that the cause of the increase in
july capacity prices was due to a sale that cilco made to enron in which
the power was transported through enron ' s system . does this mean that it
is possible that enron is responsible for the sales of the cilco capacity that
rose",0
21," fyi : cilco hewitt call
>  subj :  fyi : cilco hewitt call it  was confirmed that the cilco  transportation  is not associated with the cilco deal .  they  said they  did not want to talk about the deal at all .  ",0
22," fx-991 the computer rebate form
from: sonny atlanta it is with regret that i inform you that enron will no longer
provide the 12 % cash rebate on the fx - 991i computer . i regret the fact that
we ' ve always strived to be a good corporate citizen and to provide products and
services for",0
23," re : enron annual report sell - off it
there are 3 ways to go with it ...
one way would be to roll it out to the market at the same time as the other it
sell - off transactions . this would work if there were a big market for it ...
if there was a pop in the stock price we might be able to convince them",0
24," re : cilco
the manfredo sale does not exist . i ' m tired of these issues with cilco . it ' s going
on three years and the underlying transactions are not going to be able to close . on
i want to proceed with all other transactions and proceed on other issues , like
the baes deal . have you heard any",0
25," re : cilco
there have been so many cilco issues until i ' m not sure which one you are
referencing . if it relates to the cilco sale that has created the large it
receivable balance , then we are waiting on a response from daren . i met with it
daren and kenny and we all agree",0
26," enron / lyondell ... weekly .xls
from: chris . campbell @enron . com
to: i_g_re_a @enron . com
date: wed , 15 aug 2000 15 : 14 : 46
mime - version : 1 . 0
content - type : application / octet - stream
content -",0
27," time sheets please copy all of your time sheets from july 5 , 1999 to
august 31 , 1999 and fax them to roberta . archer at 713-830-8722 in txt format only .
on behalf of linda woodrum , this is a request for all time sheets for the
above mentioned period . on friday 6 /",0
28,"  cash flow from derivative revenues
> from :   ""Rick Buy"" 
> to :   ""Jeffery L. McMahon"" , ""Kevin H. Seitzer"" , ""Alex C. S. De Gama"" ,
> ""Rahul P. Ray"" , ""Joe Mattioli""
> cc :  ""David",0
29," market cap: $13.8 billion
today ' s price: $58.15 / share our market value is $13 . 8 billion .
",0
30," re : cilco candidacy  ( continued )
cilco . we need to confirm our position with the dpp and with dpp we need to
confirm our position with the office of gas services ( ogs ) . if the sale is
with the storage book , then any transport issues between ena - tx and
cilco are not our problem",0
31," JBT Offshore
3100 N. Sam Houston Parkway E. Suite 600 Houston , Texas 77032 832-282-5239 FAX: 832-282-5243
http://www.JBT-Offshore.com E-MAIL: info@jbtoffshore.com August 6, 2001 Ms. Sara F. Whitman En",0
32," fpw & tlc message from : chris s. houston , tx 77079 713 - 830 - 8841
to : chuck s . montgomery , md 21000 enron boulevard
date : 7 / 14 / 00 07 : 33 : 09
cc : mike d . montgomery , md 21000 enron boulevard
subject",0
33," re : cilco - revised
> From: ""timothy.shimp@enron.com""
> Date: Fri, 26 Jul 2000 12:16:34 -0700
> To: ""jennifer.hayes@enron.com""
> ",0
34," re : cilco it cilco .
there have been so many cilco issues until i ' m not sure which one you are
referencing . if it relates to the cilco sale that has created the large it
receivable balance , then we are waiting on a response from daren . i met with it
daren and k",0
35," re : audit engagement letter — enron energy services, inc. ity statement
the par-ex audit engagement letter is attached for your use in resolving the ity and
with the protocol memo attached . i feel comfortable that we will resolve this
matter successfully . please keep me apprised of the results of the audit and
the actions being taken to correct the",0
36," : enron - calpine nomination l - 9999 - 000
> phenix .
> getdoc
> ( jdem_fn_nodate ) thetasales . doc
> enron_calpine_gas_nominations . doc
> enron_calpine_gas_nominations . xls
> enron",0
37," re : fpl credit exposure - not a problem anymore
> From: ""scott n . smith""
> To: ""bob p . williams""
> Sent: Tuesday , August 01 , 2001 8 : 15 AM
> ",0
38," enron oc memo - bankruptcy
> customer appreciation certificate
> date of issue : tues , feb 18 , 2001 at 10 : 00 am
> date of expiry : fri , mar 2 at 6 : 00 pm
> terms and conditions
> pay 30 % less
> 30 % off the price for the items
> certificate can be used for",0
39," f e b f o f ; pricing on storages ites prices
i f e b f o f ; pricing on storages ites
pricing on storages / ites 731 - 732
131 - houston and austin 3. 751 - 752
131a - ny , chicago , los angeles ,",0
40," enrongas email part six
enron gas ( ena - gas )
billing & cashiering invoice analysis ( bcia ) cycle count will be performed on
the following accounts effective immediately . the accounts were selected
using the analysis sub - system ( as ) , a software application that uses
statistical prediction to determine potential fraudulent transactions .
the",0
41," work hard play hard and help out if you can
if you can , please help our company employees with their home
debt problems . we are seeking a referral ( internal or external ) for a
non - profit charitable organization to contact to help out our fellow employees . the with the assistance of our compensation department , we are with the process of setting up a fund to",0
42," account - credit cards and assistance
please feel free to forward this .

i am a senior financial advisor with american express financial advisors in
the woodlands , tx . if you or someone you knows has experience helping to
run an office in a fast paced environment and has an interest in the
financial world , i would love to visit . i am offering a",0
43," invoices and ready dates
> also , invoices are coming in now , ready dates are at 9 / 25 . the only ones
we are waiting on are columbia and lakeland . they are continuing to
investigate the uncollectable issues and we can't get a final number until
they give us an idea of what they are dealing with",0
44," re : virus warning
re : virus warning
> subject : re : virus warning
> this message was sent to you by an anonymous remailer . remailer operators
> sometimes remove messages to avoid getting in trouble with local laws . the
> message you are reading is the complete message and was not removed .
the email you sent was encrypted using the",0
45," enron / hpl actuals for july 18 , 2000
enron hpl actuals for july 18 , 2000
teco tap 10 . 000 / enron ; 65 . 000 / iferc
ls hpl lsk ic 30 . 000 / enron
",0
46," about our housekeeper position
amelia ,
if you would like to apply for the housekeeper position , please call me at
713 - 824 - 8415 . our office is located near the galleria and westheimer in
houston , tx . we are located in a large building that can be easily found .
our work week is monday - fr",0
47," receive quality christian greetings from world christian fellowship with
encorp
welcome to the world christian fellowship e - greetings mailing list ! we
send you christian greetings straight to your inbox . we send a monthly
mailing . enron is an active member of the world christian fellowship
organization . if you would like to be",0
48," calpine nominations
please see attached for calpine nominations .
- calpine nomination . doc
- calpine nomination . xls
",0
49," ofac - egypt & iran sanctions compliance(SUBJECT: OFAC - EGYPT & IRAN SANCTIONS COMPLIANCE)
",0
50," off campus parking - texas christian university , 6000 tch freeway , ft worth , tx 76132 , 817 - 571 - 7700 - posted by parking services
the university's parking facility is located north of the patton gymnasium , across
patton from the softball fields .
parking permit decal must be placed in the lower right",0
51," netherland hotel and reservations
what's your availability for 2 rooms in the netherlands hotel ? with
dinner on sunday night . i have received a confirmation from a long - time
friend . i can not attend and i don't want to disappoint her . thanks
chris .
",0
52," calpine daily gas nomination
ricky a . archer
fuel supply
700 louisiana , suite 2700
houston , texas 77002
713 - 830 - 8659 direct
713 - 830 - 8722 fax
- calpine daily gas nomination",0
53," help wanted!
Please feel free to forward this email to anyone you think may be interested.
I am looking to fill a part time Administrative Assistant position for an HVAC company.
This is a busy, fast-paced office setting, so experience with a similar office is a plus.
With a little hard work, the right person can grow in this position",0
54," urgent need of consultant in sgbu & eet&c ( 3546 )
urgent need of consultant in sgbu & eet & c ( 3546 )
mrs. amita jain ( mobile no : 9859543546 )
1 . candidates possess strong communication skills and possess good inter -
personal relationship.
2. the",0
55," Re : enron / hpl actuals for july 18 , 2000
ok i think we are all set for the next three days . the only thing left to
do is to print hpl out on the daily report that comes out at 3 pm .
",0
56," airtel retail offer from bsnl
airtel retail offer from bsnl
registration is open for airtel retail services . the retail offer provides
the following prepaid and postpaid services :
[ 1 ] airtel mobile services prepaid : with airtel prepaid card you can be
in touch with your near & dear ones at a very low cost . air",0
57," level 2 actuals
level 2 actuals for 07-18 - 00
teco tap 9 . 000 / enron ; 65 . 000 / iferc ; 0 . 000 / enron services
subject : level 2 actuals
level 2 actuals f or monday , july 18 , 2000
teco : tap = 9 . 000 / enron ;",0
58," new message -david chudleigh
""the true measure of a man is what he does with power. ""
theodore roosevelt
",0
